center,left,right,steering,throttle,brake,speed
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_13_286.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_13_286.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_13_286.jpg,0,0.06621862,0,23.19281
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_13_367.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_13_367.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_13_367.jpg,0,0.1162501,0,23.03734
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_13_458.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_13_458.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_13_458.jpg,0,0.3904154,0,23.08949
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_13_544.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_13_544.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_13_544.jpg,0,0.6498927,0,23.49391
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_13_612.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_13_612.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_13_612.jpg,0,0.8518221,0,23.90134
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_13_698.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_13_698.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_13_698.jpg,0,0.851757,0,24.59806
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_13_767.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_13_767.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_13_767.jpg,0,0.6451164,0,25.13115
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_13_838.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_13_838.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_13_838.jpg,0,0.4323082,0,25.37149
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_13_924.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_13_924.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_13_924.jpg,0,0.1724966,0,25.48023
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_13_992.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_13_992.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_13_992.jpg,0,0,0,25.38387
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_14_061.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_14_061.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_14_061.jpg,0,0.07076386,0,25.20602
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_14_146.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_14_146.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_14_146.jpg,0,0.3283283,0,25.1843
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_14_214.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_14_214.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_14_214.jpg,0,0.4053902,0,25.33902
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_14_282.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_14_282.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_14_282.jpg,0,0.2030625,0,25.40247
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_14_349.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_14_349.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_14_349.jpg,0,0,0,25.33524
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_14_422.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_14_422.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_14_422.jpg,0,0,0,25.12803
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_14_491.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_14_491.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_14_491.jpg,-0.15,0,0,24.96685
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_14_559.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_14_559.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_14_559.jpg,-0.278989,0,0,24.77758
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_14_627.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_14_627.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_14_627.jpg,-0.07642191,0,0,24.57112
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_14_695.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_14_695.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_14_695.jpg,0,0,0,24.41959
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_14_767.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_14_767.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_14_767.jpg,0,0,0,24.22161
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_14_854.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_14_854.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_14_854.jpg,0,0.1259141,0,24.05074
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_14_922.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_14_922.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_14_922.jpg,0,0.3267556,0,24.10085
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_14_991.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_14_991.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_14_991.jpg,0,0.2429333,0,24.1919
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_15_062.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_15_062.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_15_062.jpg,0,0.02924089,0,24.10707
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_15_129.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_15_129.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_15_129.jpg,0,0,0,23.97378
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_15_215.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_15_215.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_15_215.jpg,0,0.2582009,0,23.89856
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_15_298.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_15_298.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_15_298.jpg,0,0.5048486,0,24.07219
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_15_385.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_15_385.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_15_385.jpg,0,0.2417991,0,24.28947
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_15_473.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_15_473.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_15_473.jpg,0.05,0,0,24.20285
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_15_561.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_15_561.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_15_561.jpg,0.3,0,0,23.90594
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_15_647.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_15_647.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_15_647.jpg,0.2020527,0,0,23.66815
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_15_731.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_15_731.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_15_731.jpg,0,0,0,23.47463
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_15_819.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_15_819.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_15_819.jpg,0,0,0,23.28204
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_15_905.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_15_905.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_15_905.jpg,0,0,0,23.04757
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_15_992.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_15_992.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_15_992.jpg,0,0.1959135,0,22.92303
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_16_078.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_16_078.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_16_078.jpg,0,0.4535004,0,23.05135
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_16_158.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_16_158.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_16_158.jpg,0,0.4551205,0,23.36733
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_16_238.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_16_238.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_16_238.jpg,0,0.2142151,0,23.50945
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_16_319.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_16_319.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_16_319.jpg,-0.2,0,0,23.39888
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_16_396.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_16_396.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_16_396.jpg,-0.2447502,0,0,23.15885
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_16_470.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_16_470.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_16_470.jpg,-0.0209446,0,0,22.97184
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_16_545.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_16_545.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_16_545.jpg,0,0,0,22.78237
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_16_615.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_16_615.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_16_615.jpg,0,0,0,22.64409
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_16_689.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_16_689.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_16_689.jpg,0,0,0,22.46165
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_16_768.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_16_768.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_16_768.jpg,0,0.2382424,0,22.39014
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_16_839.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_16_839.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_16_839.jpg,0,0.3965867,0,22.48256
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_16_909.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_16_909.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_16_909.jpg,0,0.3528261,0,22.73976
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_16_976.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_16_976.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_16_976.jpg,0,0.1514572,0,22.7924
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_17_058.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_17_058.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_17_058.jpg,0,0,0,22.66387
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_17_125.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_17_125.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_17_125.jpg,-0.2,0,0,22.46559
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_17_193.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_17_193.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_17_193.jpg,-0.2947023,0,0,22.2873
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_52_17_262.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_52_17_262.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_52_17_262.jpg,-0.08680537,0,0,22.10305
